,uid,worker_id,worker_gid,prompt_id,prompt,archetype,specificity,reasoning,complexity,is_correct,experiment,is_compatible,type_1_error,type_2_error,actual_verdict,agent_verdict,missing,software_name,gpu_count,node_count,low_latency_req,mpi_req,gpu_logic,is_satisfied,is_justified,is_justified_reason,is_rigorous,has_software,has_compute,has_parallel,has_storage,has_network,has_temporal,has_container
15363,experiment_1_worker_90_prompt_10,90,worker_90_experiment_1,10,I want a system to run cmake (<= 3.7.6) with 2981 nodes with support for low latency MPI to run on CPU  AND 2 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not meet the minimum node or GPU requirements. It has only 131 nodes available and each node only has 1 GPU, while the request needs 2981 nodes with 2 GPUs each.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Insufficient nodes', 'Insufficient GPUs']}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: cmake@3.7.6 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 2 have 1|compute: not enough nodes 131 < 2981",cmake,2,2981,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,0,0,0,0
15364,experiment_1_worker_90_prompt_1,90,worker_90_experiment_1,1,I need to run numpy version <= 3.0.4. with support for low latency MPI to run on CPU  AND 4 GPU per node,cloud,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster has only 1 GPU, while the request specifies 4 GPUs. Additionally, no existing conda environment has numpy version <= 3.0.4.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Insufficient GPUs', 'Missing numpy version']}",4,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: numpy@3.0.4 has another version, but this requirement is not satisfied.",numpy,0,1,True,1,,False,True,System fundamentally lacks resource.,True,1,0,1,0,0,0,0
15365,experiment_1_worker_90_prompt_8,90,worker_90_experiment_1,8,I want a system to run bitsandbytes (<= 1.11.0) with 1 cores to run on CPU  AND 7 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The request requires 7 GPUs, but the cluster only has 1.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['Insufficient GPUs']}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: bitsandbytes@1.11.0 is missing|compute: Not enough GPUs per node. Need 7 have 1,bitsandbytes,7,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,0,0,0
15366,experiment_1_worker_90_prompt_76,90,worker_90_experiment_1,76,I need to run conda <= 3.2.4 on 31 nodes with omnipath and lustre with support for low latency MPI to run on CPU  AND 1 GPU per node,cloud,5,"{'verdict': 'BUSY', 'reasoning': 'Cluster has the requested software and hardware, but high CPU load and memory usage could impact performance.', 'metrics': {'queue_depth': 0, 'ets_seconds': -1}, 'constraints': []}",10,False,1,True,0,0,READY,BUSY,software: conda@3.2.4 is missing|network: missing requested fabric omnipath|storage: missing requested storage lustre,conda,1,31,True,1,AND,False,False,Agent said BUSY but system has idle capacity,False,1,1,1,1,1,0,0
15367,experiment_1_worker_90_prompt_41,90,worker_90_experiment_1,41,I need to run amusetest version == 3.12.2. to run on CPU OR 6 GPU per node,cloud,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'amusetest version 3.12.2 is not installed, and the cluster does not have the requested number of GPUs (6).', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",3,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: amusetest@3.12.2 is missing,amusetest,0,1,False,0,,False,True,System fundamentally lacks resource.,True,1,0,0,0,0,0,0
15368,experiment_1_worker_90_prompt_67,90,worker_90_experiment_1,67,I want to run magma <= 2.6.2 (1 cores) on ethernet using local-scratch to run on CPU OR 8 GPU per node,cloud,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The request asks for 8 GPUs, but the system only has 1 GPU. While the CPU meets the requirements, the GPU requirement cannot be met.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",9,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: magma@2.6.2 is missing|compute: Not enough GPUs per node. Need 8 have 1|storage: missing requested storage local-scratch,magma,8,1,False,0,OR,False,True,System fundamentally lacks resource.,False,1,1,0,1,1,0,0
15369,experiment_1_worker_90_prompt_65,90,worker_90_experiment_1,65,I need valgrind available for a 5 nodes job to run on CPU  AND 6 GPU per node,cloud,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Valgrind is not supported on this cluster, and the number of GPUs per node requested exceeds the available resources.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",3,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: valgrind@3.19.0 is missing,valgrind,0,1,False,0,,False,True,System fundamentally lacks resource.,False,1,0,0,0,0,0,0
15370,experiment_1_worker_90_prompt_47,90,worker_90_experiment_1,47,I need to request 1 cores to run evaluate == 1.8.6 with support for low latency MPI to run on CPU  AND 4 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have 4 GPUs per node and `evaluate` version 1.8.6 is not installed.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: evaluate@1.8.6 is missing|compute: Not enough GPUs per node. Need 4 have 1,evaluate,4,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
15371,experiment_1_worker_90_prompt_61,90,worker_90_experiment_1,61,"I need to run cython == 3.2.7 via singularity, 1 cores, ethernet, and local-scratch right now. with support for low latency MPI",cloud,7,"{'verdict': 'READY', 'reasoning': 'Cluster has sufficient cores and ethernet. Hardware supports AVX2. User is assumed to provide singularity image.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",12,False,1,False,1,0,INCOMPATIBLE,READY,storage: missing requested storage local-scratch,cython,0,1,True,1,NONE,False,False,Agent said READY but constraints failed,False,1,1,1,1,1,1,1
15372,experiment_1_worker_90_prompt_84,90,worker_90_experiment_1,84,I need to run scanpy == 3.7.4 on 1 nodes with omnipath connectivity with support for low latency MPI to run on CPU  AND 5 GPU per node,cloud,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not meet the GPU requirement of 5 GPUs per node. Also, scanpy 3.7.4 is not pre-installed. The ethernet connection is likely not sufficient for low latency MPI.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['Insufficient GPU resources', 'Scanpy installation required', 'Low latency MPI requirement potentially unmet']}",9,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: scanpy@3.7.4 is missing|compute: Not enough GPUs per node. Need 5 have 1|network: missing requested fabric omnipath,scanpy,5,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
15373,experiment_1_worker_90_prompt_93,90,worker_90_experiment_1,93,I need to run vllm version <= 0.12.1. to run on CPU  AND 7 GPU per node,cloud,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the required number of GPUs (7), and vllm is not installed.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",3,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: vllm@0.12.1 is missing,vllm,0,1,False,0,,False,True,System fundamentally lacks resource.,True,1,0,0,0,0,0,0
15374,experiment_1_worker_90_prompt_20,90,worker_90_experiment_1,20,I want to  run numba <= 0.0.9 via singularity with 124 nodes on ethernet and nfs with support for low latency MPI to run on CPU  AND 1 GPU per node,cloud,7,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Insufficient GPUs. User requests 124 GPUs (1 per node on 124 nodes), but the cluster only has 1 GPU. Numba 0.0.9 is also likely incompatible.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['Insufficient GPUs', 'Unsupported Numba version']}",12,False,1,True,0,1,BUSY,INCOMPATIBLE,,numba,1,124,True,1,AND,True,False,"Agent claimed incompatible, but system has capability",False,1,1,1,1,1,1,1
15375,experiment_1_worker_90_prompt_70,90,worker_90_experiment_1,70,I need to request 142 nodes to run pyarrow >= 3.29.8,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'pyarrow >= 3.29.8 not found in either of the available conda environments.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['pyarrow >= 3.29.8 not found.']}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pyarrow@3.29.8 is missing|compute: not enough nodes 131 < 142,pyarrow,0,142,False,0,NONE,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
15376,experiment_1_worker_90_prompt_11,90,worker_90_experiment_1,11,I need to run dvc == 2.0.12 for a 4550 nodes workload with support for low latency MPI to run on CPU OR 5 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'DVC version 2.0.12 is not installed in any of the available conda environments.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: dvc@2.0.12 is missing|compute: Not enough GPUs per node. Need 5 have 1|compute: not enough nodes 131 < 4550,dvc,5,4550,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,0,0,0,0
15377,experiment_1_worker_90_prompt_99,90,worker_90_experiment_1,99,"I want a system to run magma >= 2.6.2, 1 nodes, ethernet, and nfs with support for low latency MPI to run on CPU  AND 5 GPU per node",cloud,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster has only 1 GPU, while the request asks for 5 GPUs per node. Magma is also not installed. FMA instruction set not supported.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['Insufficient GPUs', 'MAGMA not installed', 'FMA instruction set missing']}",10,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: magma@2.6.2 is missing|compute: Not enough GPUs per node. Need 5 have 1,magma,5,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,1,1,0,0
15378,experiment_1_worker_90_prompt_87,90,worker_90_experiment_1,87,I need to run bioconda-utils == 0.4.1 on 1 cores with ethernet connectivity to run on CPU OR 3 GPU per node,cloud,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the requested number of GPUs per node (3). It only has a maximum of 1 GPU per node. bioconda-utils is also not pre-installed.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Maximum 1 GPU per node available.', 'bioconda-utils is not pre-installed.']}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: bioconda-utils@0.4.1 is missing|compute: Not enough GPUs per node. Need 3 have 1,bioconda-utils,3,1,False,0,OR,False,True,System fundamentally lacks resource.,True,1,1,0,0,1,0,0
15379,experiment_1_worker_90_prompt_0,90,worker_90_experiment_1,0,I want a system to run smilei (== 5.0.7) with 1 cores to run on CPU  AND 8 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The request requires 8 GPUs per node, but the cluster only has 1 GPU available.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: smilei@5.0.7 is missing|compute: Not enough GPUs per node. Need 8 have 1,smilei,8,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,0,0,0
15380,experiment_1_worker_90_prompt_95,90,worker_90_experiment_1,95,I need to run bottleneck >= 4.24.8 for a 1 cores workload to run on CPU  AND 3 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster has 1 GPU but requires 3 GPUs. The cluster also requires the bottleneck package, which is not installed in the base conda environment.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Requires bottleneck >= 4.24.8', 'Requires 3 GPUs per node', 'Requires 1 CPU core']}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: bottleneck@4.24.8 is missing|compute: Not enough GPUs per node. Need 3 have 1,bottleneck,3,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,0,0,0
15381,experiment_1_worker_90_prompt_16,90,worker_90_experiment_1,16,I want a system to run pyarrow with 21 nodes with support for low latency MPI to run on CPU  AND 6 GPU per node,cloud,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have pyarrow installed in any conda environment, and it only has 1 GPU per node, while the request needs 6 GPUs per node.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Insufficient GPUs', 'PyArrow not installed']}",4,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pyarrow@1.10.13 is missing,pyarrow,0,1,True,1,,False,True,System fundamentally lacks resource.,True,1,0,1,0,0,0,0
15382,experiment_1_worker_90_prompt_83,90,worker_90_experiment_1,83,I need to run flask >= 3.6.2 for a 2 nodes workload to run on CPU OR 2 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Flask is not pre-installed, and the cluster only has 1 GPU while the request requires 4 GPUs total (2 per node, 2 nodes).', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: flask@3.6.2 is missing|compute: Not enough GPUs per node. Need 2 have 1,flask,2,2,False,0,OR,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
15383,experiment_1_worker_90_prompt_49,90,worker_90_experiment_1,49,I want a system to run networkx (== 2.6.3) with 272 nodes to run on CPU  AND 8 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster only has 1 GPU, but the request requires 8 GPUs per node.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: networkx@2.6.3 is missing|compute: Not enough GPUs per node. Need 8 have 1|compute: not enough nodes 131 < 272,networkx,8,272,False,0,AND,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
15384,experiment_1_worker_90_prompt_90,90,worker_90_experiment_1,90,I need to run fio <= 3.34.3 for a 1 cores workload to run on CPU  AND 6 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The request requires 6 GPUs per node, but the hardware only has 1 GPU.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['Insufficient GPU resources']}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: fio@3.34.3 is missing|compute: Not enough GPUs per node. Need 6 have 1,fio,6,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,0,0,0
15385,experiment_1_worker_90_prompt_44,90,worker_90_experiment_1,44,I need to request 1 cores to run keras-cv >= 0.1.3,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'keras-cv is not pre-installed in any of the existing conda environments.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: keras-cv@0.1.3 is missing,keras-cv,0,1,False,0,NONE,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
15386,experiment_1_worker_90_prompt_22,90,worker_90_experiment_1,22,I want a system to run horovod (== 3.13.6) with 1 cores with support for low latency MPI,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Horovod is not installed, and FMA instruction support is missing.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['Horovod installation', 'FMA instruction support']}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: horovod@3.13.6 is missing,horovod,0,1,True,1,NONE,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
15387,experiment_1_worker_92_prompt_53,92,worker_92_experiment_1,53,I want to right now run timm >= 4.4.4 via podman with 1 cores on omnipath and nfs with support for low latency MPI,cloud,7,"{'verdict': 'READY', 'reasoning': 'Cluster has docker, available CPU cores, and NFS is available. Assuming that the ethernet connection is omnipath.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",12,False,1,False,1,0,INCOMPATIBLE,READY,network: missing requested fabric omnipath,timm,0,1,True,1,NONE,False,False,Agent said READY but constraints failed,False,1,1,1,1,1,1,1
15388,experiment_1_worker_92_prompt_88,92,worker_92_experiment_1,88,"I want to request to run patsy == 3.23.6, on 1 cores, and lustre backend",cloud,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'patsy version 0.3.23.6 is not installed in any of the conda environments.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: patsy@3.23.6 is missing|network: missing requested fabric omnipath,patsy,0,1,False,0,NONE,False,True,System fundamentally lacks resource.,False,1,1,0,0,1,0,0
15389,experiment_1_worker_92_prompt_57,92,worker_92_experiment_1,57,I need to run deepchem >= 4.10.2 on 1 nodes with ethernet connectivity to run on CPU  AND 5 GPU per node,cloud,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Deepchem is not installed and the cluster has insufficient GPUs (2 available, 5 requested).', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: deepchem@4.10.2 is missing|compute: Not enough GPUs per node. Need 5 have 2,deepchem,5,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,1,0,0
15390,experiment_1_worker_92_prompt_69,92,worker_92_experiment_1,69,I want to right now run mlflow >= 2.16.3 with 1 cores on omnipath and lustre to run on CPU OR 5 GPU per node,cloud,6,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'MLflow >= 2.16.3 is not installed. The number of GPUs available is not sufficient to meet the request of 5 GPUs per node.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['MLflow >= 2.16.3 is required but not pre-installed.']}",10,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: mlflow@2.16.3 is missing|compute: Not enough GPUs per node. Need 5 have 2|network: missing requested fabric omnipath|storage: missing requested storage lustre,mlflow,5,1,False,0,OR,False,True,System fundamentally lacks resource.,False,1,1,0,1,1,1,0
15391,experiment_1_worker_92_prompt_50,92,worker_92_experiment_1,50,I want to run dvc <= 2.14.11 (11 nodes) on omnipath using local-scratch to run on CPU  AND 1 GPU per node,cloud,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'dvc version 2.14.11 is not available on this cluster. There are not enough GPUs to fulfill the 1 GPU per node request across 11 nodes.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",9,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: dvc@2.14.11 is missing|network: missing requested fabric omnipath|storage: missing requested storage local-scratch,dvc,1,11,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,1,1,0,0
15392,experiment_1_worker_92_prompt_55,92,worker_92_experiment_1,55,I want a system to run stream (>= 5.10.0) with 158 nodes with support for low latency MPI to run on CPU OR 1 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster has only 140 nodes while the request needs 158.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Insufficient number of nodes.']}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: stream@5.10.0 is missing|compute: not enough nodes 140 < 158,stream,1,158,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
15393,experiment_1_worker_92_prompt_80,92,worker_92_experiment_1,80,"I want to request to run trl >= 2.2.3, on 715 nodes, and local-scratch backend to run on CPU  AND 4 GPU per node",cloud,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The requested 4 GPUs per node is not available on the cluster, which provides 2 GPUs per node.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: trl@2.2.3 is missing|compute: Not enough GPUs per node. Need 4 have 2|compute: not enough nodes 140 < 715|network: missing requested fabric omnipath,trl,4,715,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,1,0,0
15394,experiment_1_worker_92_prompt_73,92,worker_92_experiment_1,73,I want a system to run ior (<= 3.1.5) with 1 nodes to run on CPU OR 2 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The system has sufficient hardware resources, but the existence of ior (<= 3.1.5) cannot be verified. I am unable to install it and do not have access to a package list.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: ior@3.1.5 is missing,ior,2,1,False,0,OR,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
15395,experiment_1_worker_92_prompt_33,92,worker_92_experiment_1,33,I want a system to run miniamr == 1.0.8 via docker on 1 nodes (ethernet/lustre) right now with support for low latency MPI to run on CPU OR 5 GPU per node,cloud,7,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The request calls for 5 GPUs per node, but this cluster only has 2 GPUs per node.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",12,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,compute: Not enough GPUs per node. Need 5 have 2|storage: missing requested storage lustre,miniamr,5,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,1,1
15396,experiment_1_worker_92_prompt_7,92,worker_92_experiment_1,7,I want a system to run u_flot (== 3.28.7) with 1 cores with support for low latency MPI to run on CPU OR 8 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the 8 GPUs per node requested.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: u_flot@3.28.7 is missing|compute: Not enough GPUs per node. Need 8 have 2,u_flot,8,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
15397,experiment_1_worker_92_prompt_98,92,worker_92_experiment_1,98,I want a system to run pyscf == 3.22.9 on 1 cores (ethernet/local-scratch) right now with support for low latency MPI to run on CPU OR 4 GPU per node,cloud,6,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'pyscf==3.22.9 is not installed, and the request for 4 GPUs per node exceeds available resources.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",11,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pyscf@3.22.9 is missing|compute: Not enough GPUs per node. Need 4 have 2|storage: missing requested storage local-scratch,pyscf,4,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,1,0
15398,experiment_1_worker_92_prompt_68,92,worker_92_experiment_1,68,I want a system to run pennant (>= 1.1.2) with 3 nodes with support for low latency MPI to run on CPU OR 2 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster has 2 A100 GPUs per node, but MPI support check failed. Pennant requires MPI.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pennant@1.1.2 is missing,pennant,2,3,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,0,0,0,0
15399,experiment_1_worker_92_prompt_96,92,worker_92_experiment_1,96,I want a system to run numexpr (== 4.14.8) with 1 cores to run on CPU  AND 8 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the requested number of GPUs (8). It only has 2.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: numexpr@4.14.8 is missing|compute: Not enough GPUs per node. Need 8 have 2,numexpr,8,1,False,0,AND,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
15400,experiment_1_worker_92_prompt_21,92,worker_92_experiment_1,21,I want to run networkx <= 1.13.3 (27 nodes) on ethernet using nfs to run on CPU OR 5 GPU per node,cloud,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'networkx is not installed in any of the conda environments.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",9,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: networkx@1.13.3 is missing|compute: Not enough GPUs per node. Need 5 have 2,networkx,5,27,False,0,OR,False,True,System fundamentally lacks resource.,False,1,1,0,1,1,0,0
15401,experiment_1_worker_92_prompt_82,92,worker_92_experiment_1,82,"I want to request to run numba == 1.3.7, on 1 nodes, and lustre backend to run on CPU OR 5 GPU per node",cloud,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Numba 1.3.7 is not installed, and the cluster does not meet the GPU requirements (2 GPUs available, 5 GPUs requested).', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: numba@1.3.7 is missing|compute: Not enough GPUs per node. Need 5 have 2,numba,5,1,False,0,OR,False,True,System fundamentally lacks resource.,True,1,1,0,0,1,0,0
15402,experiment_1_worker_92_prompt_54,92,worker_92_experiment_1,54,I want a system to run nbconvert (>= 2.15.5) with 1 nodes to run on CPU  AND 5 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster has nbconvert version 1.14.4, which is less than the required version 2.15.5. The cluster has 2 GPUs but the user requested 5 GPUs per node.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: nbconvert@2.15.5 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 5 have 2",nbconvert,5,1,False,0,AND,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
15403,experiment_1_worker_92_prompt_91,92,worker_92_experiment_1,91,"I want to request to run cmake == 1.12.3, on 1 cores, and nfs backend to run on CPU  AND 6 GPU per node",cloud,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'CMake 1.12.3 is not installed, and the system only has 2 GPUs while 6 are requested.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: cmake@1.12.3 is missing|compute: Not enough GPUs per node. Need 6 have 2|network: missing requested fabric omnipath,cmake,6,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,1,0,0
15404,experiment_1_worker_92_prompt_86,92,worker_92_experiment_1,86,I want to  run patsy <= 4.6.6 with 1 cores on ethernet and nfs to run on CPU  AND 2 GPU per node,cloud,6,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'patsy is not installed in any of the conda environments.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",10,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: patsy@4.6.6 is missing,patsy,2,1,False,0,AND,False,True,System fundamentally lacks resource.,True,1,1,0,1,1,1,0
15405,experiment_1_worker_92_prompt_75,92,worker_92_experiment_1,75,I want a system to run dask-mpi <= 0.8.4 on 1 nodes (omnipath/nfs)  with support for low latency MPI,cloud,6,"{'verdict': 'READY', 'reasoning': 'The cluster has the required hardware (AVX support), sufficient memory, and NFS storage. User is expected to manage software installation.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",11,False,1,False,1,0,INCOMPATIBLE,READY,software: dask-mpi@0.8.4 is missing|network: missing requested fabric omnipath,dask-mpi,0,1,True,1,NONE,False,False,Agent said READY but constraints failed,False,1,1,1,1,1,1,0
